IDREGION;CROP_NAME;VARIABLE;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
RO225;Total wheat;Yield;2019;3.71;NSI;;;Yes;Yes;;Yes;t/ha
RO225;Total wheat;Yield;2020;1.58;NSI;;;Yes;Yes;;Yes;t/ha
RO225;Total wheat;Yield;2021;4.74;NSI;;;Yes;Yes;;Yes;t/ha
RO225;Total wheat;Yield;2022;3.21;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2006;3.21;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2008;3.88;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2009;2.13;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2010;2.5;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2011;4.04;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2012;2.88;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2013;4.59;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2014;4.24;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2015;5.12;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2016;5.05;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2017;5.55;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2018;5.65;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2019;5.79;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2020;1.81;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2021;5.33;NSI;;;Yes;Yes;;Yes;t/ha
RO312;Total wheat;Yield;2022;5.04;NSI;;;Yes;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2006;9.1;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2007;7.7;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2008;8.9;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2009;9.9;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2010;9.1;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2011;7.8;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2012;8.4;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2013;8.7;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2014;9.2;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2015;9.4;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2016;8.1;NSI;;;;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2017;8.96;Mixed;;;Yes;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2018;9.11;Mixed;;;Yes;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2019;10.25;Mixed;;;Yes;Yes;;Yes;t/ha
NL34;Total wheat;Yield;2020;9.13;Mixed;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2006;5.36;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2007;4.75;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2008;5.36;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2009;4.91;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2010;6.15;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2011;4.58;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2012;7.41;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2013;5.15;NSI;;;Yes;Yes;;No;t/ha
ITH51;Total wheat;Yield;2014;5.28;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2015;6.51;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2016;6.84;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2017;6.17;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2018;5.36;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2019;4.89;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2020;4.71;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2021;7.46;NSI;;;Yes;Yes;;Yes;t/ha
ITH51;Total wheat;Yield;2022;6.32;NSI;;;Yes;Yes;;Yes;t/ha
RO313;Total wheat;Yield;2016;3.07;NSI;;;Yes;Yes;;Yes;t/ha
RO313;Total wheat;Yield;2017;3.9;NSI;;;Yes;Yes;;Yes;t/ha
RO313;Total wheat;Yield;2018;3.32;NSI;;;Yes;Yes;;Yes;t/ha
RO313;Total wheat;Yield;2019;4.2;NSI;;;Yes;Yes;;Yes;t/ha
RO313;Total wheat;Yield;2020;3.25;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2006;8.1;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2007;7.49;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2008;9.39;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2009;9.39;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2010;8.59;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2011;8.4;NSI;;;Yes;Yes;;Yes;t/ha
FRE23;Total wheat;Yield;2012;8.51;NSI;;;Yes;Yes;;Yes;t/ha
ES707;Total wheat;Yield;2010;1.0;NSI;;;Yes;Yes;;;t/ha
ES707;Total wheat;Yield;2011;1.0;NSI;;;Yes;Yes;;;t/ha
ES707;Total wheat;Yield;2012;0.3;NSI;;;Yes;Yes;;;t/ha
ES707;Total wheat;Yield;2013;1.0;NSI;;;Yes;Yes;;;t/ha
ES707;Total wheat;Yield;2014;1.0;NSI;;;Yes;Yes;;;t/ha
ES707;Total wheat;Yield;2015;1.0;NSI;;;Yes;Yes;;;t/ha
ITF64;Total wheat;Yield;2006;2.5;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2007;2.41;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2008;2.44;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2009;2.64;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2010;3.33;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2011;2.34;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2012;2.34;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2013;1.89;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2014;2.47;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2015;2.46;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2016;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2017;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2018;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2019;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2020;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2021;2.49;NSI;;;Yes;Yes;;Yes;t/ha
ITF64;Total wheat;Yield;2022;2.49;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2008;3.95;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2009;2.6;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2010;3.11;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2011;3.81;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2012;3.36;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2013;4.41;NSI;;;Yes;Yes;;Yes;t/ha
RO221;Total wheat;Yield;2016;4.97;NSI;;;Yes;Yes;;Yes;t/ha
ES704;Total wheat;Yield;2013;1.5;NSI;;;Yes;Yes;;No;t/ha
ES704;Total wheat;Yield;2014;1.5;NSI;;;Yes;Yes;;;t/ha
ES704;Total wheat;Yield;2015;1.5;NSI;;;Yes;Yes;;;t/ha
ITF62;Total wheat;Yield;2006;3.1;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2007;2.67;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2008;2.87;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2009;2.12;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2010;3.34;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2011;2.05;NSI;;;Yes;Yes;;Yes;t/ha
ITF62;Total wheat;Yield;2012;2.29;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2008;2.15;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2016;2.82;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2017;2.65;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2018;3.66;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2019;2.9;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2020;2.41;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2021;3.74;NSI;;;Yes;Yes;;Yes;t/ha
ITG28;Total wheat;Yield;2022;2.93;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2008;2.15;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2012;2.54;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2013;2.12;NSI;;;Yes;Yes;;No;t/ha
ITG27;Total wheat;Yield;2014;2.39;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2015;2.9;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2019;2.72;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2020;2.76;NSI;;;Yes;Yes;;Yes;t/ha
ITG27;Total wheat;Yield;2021;3.15;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2008;2.14;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2016;2.75;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2017;2.08;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2018;2.79;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2019;0.31;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2020;2.17;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2021;1.69;NSI;;;Yes;Yes;;Yes;t/ha
ITG25;Total wheat;Yield;2022;1.9;NSI;;;Yes;Yes;;Yes;t/ha
ITG2C;Total wheat;Yield;2008;2.14;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2008;3.19;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2009;2.58;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2010;3.13;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2011;3.34;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2012;1.98;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2013;3.13;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2014;3.36;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2016;4.41;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2017;5.19;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2018;5.16;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2019;5.24;NSI;;;Yes;Yes;;Yes;t/ha
RO222;Total wheat;Yield;2020;1.59;NSI;;;Yes;Yes;;Yes;t/ha
ITG2A;Total wheat;Yield;2008;2.09;NSI;;;Yes;Yes;;Yes;t/ha
ITG29;Total wheat;Yield;2008;2.01;NSI;;;Yes;Yes;;Yes;t/ha
ITG29;Total wheat;Yield;2016;2.55;NSI;;;Yes;Yes;;Yes;t/ha
ITG29;Total wheat;Yield;2017;1.22;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2008;2.12;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2016;2.51;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2017;2.15;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2018;2.37;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2019;2.28;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2020;2.04;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2021;2.24;NSI;;;Yes;Yes;;Yes;t/ha
ITG26;Total wheat;Yield;2022;1.66;NSI;;;Yes;Yes;;Yes;t/ha
ITG2B;Total wheat;Yield;2008;2.15;NSI;;;Yes;Yes;;Yes;t/ha
ITG2B;Total wheat;Yield;2015;2.91;NSI;;;Yes;Yes;;Yes;t/ha
ITG2B;Total wheat;Yield;2016;3.14;NSI;;;Yes;Yes;;Yes;t/ha
ITG2B;Total wheat;Yield;2017;2.7;NSI;;;Yes;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2006;6.3;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2007;6.4;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2008;6.8;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2009;7.3;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2010;6.8;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2011;6.4;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2012;7.7;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2013;7.9;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2014;7.6;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2015;8.0;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2016;7.5;NSI;;;;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2017;7.77;Mixed;;;Yes;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2018;7.18;Mixed;;;Yes;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2019;7.34;Mixed;;;Yes;Yes;;Yes;t/ha
NL13;Total wheat;Yield;2020;7.26;Mixed;;;Yes;Yes;;Yes;t/ha
ES112;Total wheat;Yield;2006;3.97;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2007;4.37;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2008;4.81;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2009;2.61;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2010;2.61;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2011;1.81;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2012;2.43;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2013;2.0;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2014;2.65;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2015;2.65;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2016;2.32;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2017;2.3;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2018;2.35;NSI;;;Yes;Yes;;;t/ha
ES112;Total wheat;Yield;2019;2.6;NSI;;;Yes;Yes;;Yes;t/ha
ES112;Total wheat;Yield;2020;2.4;NSI;;;Yes;Yes;;Yes;t/ha
ES112;Total wheat;Yield;2021;2.65;NSI;;;;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2006;4.47;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2007;3.91;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2008;3.84;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2009;3.86;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2010;4.56;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2011;4.22;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2012;4.18;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2013;4.31;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2014;4.72;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2015;4.27;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2016;5.47;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2017;4.91;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2018;5.0;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2019;5.39;NSI;;;Yes;Yes;;Yes;t/ha
ES220;Total wheat;Yield;2020;5.4;NSI;;;Yes;Yes;;Yes;t/ha
ES130;Total wheat;Yield;2006;3.14;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2007;2.67;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2008;2.56;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2009;2.44;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2010;2.45;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2011;2.46;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2012;1.24;NSI;;;Yes;Yes;;Yes;t/ha
ES130;Total wheat;Yield;2013;2.45;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2014;2.45;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2015;2.45;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2018;2.26;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2019;2.11;NSI;;;Yes;Yes;;;t/ha
ES130;Total wheat;Yield;2020;2.26;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2006;2.11;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2007;2.15;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2008;2.08;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2009;2.09;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2010;2.09;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2011;2.07;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2012;2.06;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2013;2.06;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2014;2.12;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2015;2.33;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2016;2.37;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2017;2.41;NSI;;;Yes;Yes;;Yes;t/ha
EL631;Total wheat;Yield;2018;2.46;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2006;1.34;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2007;1.23;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2008;1.28;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2009;1.29;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2010;1.09;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2011;1.16;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2012;1.1;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2013;1.14;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2014;1.49;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2015;1.84;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2016;1.31;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2017;1.46;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2018;1.57;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2019;3.66;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2020;3.66;NSI;;;Yes;Yes;;Yes;t/ha
EL623;Total wheat;Yield;2021;2.94;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2006;2.08;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2007;1.94;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2008;2.4;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2009;1.79;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2010;0.44;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2011;2.77;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2012;2.34;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2013;2.56;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2014;2.48;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2015;3.94;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2016;3.47;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2017;3.07;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2018;3.2;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2019;3.45;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2020;3.3;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2021;3.19;NSI;;;Yes;Yes;;Yes;t/ha
ITF44;Total wheat;Yield;2022;2.3;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2006;2.97;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2007;2.52;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2008;3.21;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2009;2.15;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2010;2.03;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2011;2.32;NSI;;;Yes;Yes;;Yes;t/ha
ITF34;Total wheat;Yield;2012;3.39;NSI;;;Yes;Yes;;No;t/ha
ITF34;Total wheat;Yield;2013;3.16;NSI;;;Yes;Yes;;No;t/ha
ITC34;Total wheat;Yield;2010;3.6;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2007;5.23;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2008;6.19;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2009;5.96;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2010;5.97;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2011;5.29;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2012;5.3;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2013;3.69;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2014;5.26;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2015;5.48;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2016;5.57;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2017;5.65;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2018;5.22;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2019;5.67;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2020;5.76;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2021;6.31;NSI;;;Yes;Yes;;Yes;t/ha
ITC46;Total wheat;Yield;2022;5.92;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2006;4.58;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2007;4.86;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2008;5.97;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2009;5.43;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2010;5.19;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2011;5.9;NSI;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2012;4.26;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2013;5.81;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2014;6.62;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2015;6.59;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2016;6.71;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2017;5.82;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2018;5.34;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2019;5.72;Mixed;;;Yes;Yes;;Yes;t/ha
CZ072;Total wheat;Yield;2020;6.08;Mixed;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2006;4.25;NSI;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2007;4.74;NSI;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2008;5.42;NSI;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2009;4.96;NSI;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2010;4.79;NSI;;;Yes;Yes;;Yes;t/ha
CZ032;Total wheat;Yield;2011;5.45;NSI;;;Yes;Yes;;Yes;t/ha
